municipalidad,anio_semestre,tipo_compra,RubroN1,monto_neto_clp,n_items,n_ordenes
Lo Espejo,2016-2,trato_directo,"Equipos, accesorios y suministros de oficina",1641427,8,7
Lo Espejo,2016-2,trato_directo,"Equipos, suministros y accesorios deportivos y recreativos",1880534,12,7
Lo Espejo,2016-2,trato_directo,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",666000,3,3
Lo Espejo,2016-2,trato_directo,Maquinaria para generación y distribución de energía,380000,1,1
Lo Espejo,2016-2,trato_directo,Maquinaria para minería y perforación,430000,3,2
Lo Espejo,2016-2,trato_directo,"Maquinarias, equipos y suministros para la industria de servicios",302600,1,1
Lo Espejo,2016-2,trato_directo,Medicamentos y productos farmacéuticos,27925756,31,3
Lo Espejo,2016-2,trato_directo,Muebles y mobiliario,550000,2,2
Lo Espejo,2016-2,trato_directo,"Muebles, accesorios, electrodomésticos y productos electrónicos",31890,4,2
Lo Espejo,2016-2,trato_directo,Productos de papel,11754270,9,6
Lo Espejo,2016-2,trato_directo,"Productos derivados de minerales, plantas y animales",579440,3,3
Lo Espejo,2016-2,trato_directo,Productos impresos y publicaciones,402000,2,2
Lo Espejo,2016-2,trato_directo,Productos químicos industriales,43920,4,1
Lo Espejo,2016-2,trato_directo,"Resinas, cauchos, espumas y elastómeros",102292,1,1
Lo Espejo,2016-2,trato_directo,"Ropa, maletas y productos de aseo personal",509600,2,2
Lo Espejo,2016-2,trato_directo,"Salud, servicios sanitarios y alimentación",17675000,2,2
Lo Espejo,2016-2,trato_directo,Servicios básicos y de información pública,377730,1,1
Lo Espejo,2016-2,trato_directo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",8497757,18,14
Lo Espejo,2016-2,trato_directo,Servicios de construcción y mantenimiento,258000,1,1
Lo Espejo,2016-2,trato_directo,Servicios de cuidado personal y domésticos,2150154,8,8
Lo Espejo,2016-2,trato_directo,"Servicios de transporte, almacenaje y correo",1971800,8,7
Lo Espejo,2016-2,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",30946470,28,23
Lo Espejo,2016-2,trato_directo,"Servicios financieros, pensiones y seguros",179521,1,1
Lo Espejo,2016-2,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",2444151,4,4
Lo Espejo,2017-1,convenio_marco,"Alimentos, bebidas y tabaco",12367017,203,17
Lo Espejo,2017-1,convenio_marco,Artículos de fabricación y producción,4587574,59,16
Lo Espejo,2017-1,convenio_marco,Artículos eléctricos y de iluminación,426720,6,3
Lo Espejo,2017-1,convenio_marco,"Artículos para estructuras, obras y construcciones",5513070,9,6
Lo Espejo,2017-1,convenio_marco,Artículos para plantas y animales,12300,1,1
Lo Espejo,2017-1,convenio_marco,"Combustibles, lubricantes y anticorrosivos",4001065,10,6
Lo Espejo,2017-1,convenio_marco,"Educación, formación, entrenamiento y capacitación",407000,2,1
Lo Espejo,2017-1,convenio_marco,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",1288590,8,5
Lo Espejo,2017-1,convenio_marco,Equipamiento para laboratorios,12250,1,1
Lo Espejo,2017-1,convenio_marco,Equipamiento para manejo y estiba de materiales,61780,2,2
Lo Espejo,2017-1,convenio_marco,Equipamiento y suministros médicos,12995901,32,18
Lo Espejo,2017-1,convenio_marco,"Equipos y suministros de defensa, orden público, protección y seguridad",350100,8,7
Lo Espejo,2017-1,convenio_marco,"Equipos y suministros de imprenta, fotográficos y audiovisuales",24359,1,1
Lo Espejo,2017-1,convenio_marco,Equipos y suministros de limpieza,2035956,51,11
Lo Espejo,2017-1,convenio_marco,"Equipos, accesorios y suministros de oficina",53282206,214,62
Lo Espejo,2017-1,convenio_marco,Herramientas y maquinaria en general,1064191,17,5
Lo Espejo,2017-1,convenio_marco,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",1380184,43,15
Lo Espejo,2017-1,convenio_marco,Maquinaria para construcción y edificación,13200,1,1
Lo Espejo,2017-1,convenio_marco,Maquinaria para fabricación y transformación industrial,264201,9,5
Lo Espejo,2017-1,convenio_marco,Maquinaria para generación y distribución de energía,67632,2,2
Lo Espejo,2017-1,convenio_marco,Maquinaria para minería y perforación,16500,1,1
Lo Espejo,2017-1,convenio_marco,"Maquinarias, equipos y suministros para la industria de servicios",220000,1,1
Lo Espejo,2017-1,convenio_marco,Muebles y mobiliario,7183519,14,11
Lo Espejo,2017-1,convenio_marco,"Muebles, accesorios, electrodomésticos y productos electrónicos",7752788,12,8
Lo Espejo,2017-1,convenio_marco,Productos de papel,13208659,69,31
Lo Espejo,2017-1,convenio_marco,"Productos derivados de minerales, plantas y animales",520500,3,2
Lo Espejo,2017-1,convenio_marco,Productos impresos y publicaciones,2035534,19,13
Lo Espejo,2017-1,convenio_marco,Productos químicos industriales,2603705,13,9
Lo Espejo,2017-1,convenio_marco,"Resinas, cauchos, espumas y elastómeros",3057000,1,1
Lo Espejo,2017-1,convenio_marco,"Ropa, maletas y productos de aseo personal",1969993,11,6
Lo Espejo,2017-1,convenio_marco,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",4702450,3,3
Lo Espejo,2017-1,convenio_marco,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",33389950,13,11
Lo Espejo,2017-1,convenio_marco,Servicios de producción y fabricación industrial,51900,1,1
Lo Espejo,2017-1,convenio_marco,"Servicios de transporte, almacenaje y correo",6160000,5,4
Lo Espejo,2017-1,convenio_marco,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",1135800,5,5
Lo Espejo,2017-1,convenio_marco,"Servicios profesionales, administrativos y consultorías de gestión empresarial",2402003,14,8
Lo Espejo,2017-1,convenio_marco,"Tecnologías de la información, telecomunicaciones y radiodifusión",869523,8,7
Lo Espejo,2017-1,convenio_marco,Vehículos y equipamiento en general,1588100,3,2
Lo Espejo,2017-1,convenio_marco,,43940915,149,61
Lo Espejo,2017-1,licitacion,"Alimentos, bebidas y tabaco",3845127,6,6
Lo Espejo,2017-1,licitacion,Artículos de fabricación y producción,1572572,2,2
Lo Espejo,2017-1,licitacion,Artículos eléctricos y de iluminación,178922988,4,4
Lo Espejo,2017-1,licitacion,"Artículos para estructuras, obras y construcciones",7790506,8,8
Lo Espejo,2017-1,licitacion,Artículos para plantas y animales,4889620,4,4
Lo Espejo,2017-1,licitacion,"Combustibles, lubricantes y anticorrosivos",29800,1,1
Lo Espejo,2017-1,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",8704235,6,6
Lo Espejo,2017-1,licitacion,Equipamiento para laboratorios,35329555,50,5
Lo Espejo,2017-1,licitacion,Equipamiento para manejo y estiba de materiales,1068000,4,4
Lo Espejo,2017-1,licitacion,Equipamiento y suministros médicos,13190358,9,7
Lo Espejo,2017-1,licitacion,"Equipos y suministros de defensa, orden público, protección y seguridad",3299087,7,6
Lo Espejo,2017-1,licitacion,"Equipos y suministros de imprenta, fotográficos y audiovisuales",250000,1,1
Lo Espejo,2017-1,licitacion,Equipos y suministros de limpieza,855433,5,5
Lo Espejo,2017-1,licitacion,"Equipos, accesorios y suministros de oficina",13274969,27,23
Lo Espejo,2017-1,licitacion,"Equipos, suministros y accesorios deportivos y recreativos",1419375,2,2
Lo Espejo,2017-1,licitacion,Herramientas y maquinaria en general,6605739,7,7
Lo Espejo,2017-1,licitacion,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",612120,2,2
Lo Espejo,2017-1,licitacion,Maquinaria para construcción y edificación,7524530,4,4
Lo Espejo,2017-1,licitacion,Maquinaria para fabricación y transformación industrial,2547245,4,4
Lo Espejo,2017-1,licitacion,Maquinaria para generación y distribución de energía,2127000,4,4
Lo Espejo,2017-1,licitacion,Maquinaria para minería y perforación,8773146,3,3
Lo Espejo,2017-1,licitacion,"Maquinarias, equipos y suministros para la industria de servicios",3406616,2,2
Lo Espejo,2017-1,licitacion,Medicamentos y productos farmacéuticos,11249312,15,11
Lo Espejo,2017-1,licitacion,Muebles y mobiliario,2039710,8,8
Lo Espejo,2017-1,licitacion,"Muebles, accesorios, electrodomésticos y productos electrónicos",1062368,8,7
Lo Espejo,2017-1,licitacion,Productos de papel,799503,7,7
Lo Espejo,2017-1,licitacion,"Productos derivados de minerales, plantas y animales",3901550,8,7
Lo Espejo,2017-1,licitacion,Productos impresos y publicaciones,170000,1,1
Lo Espejo,2017-1,licitacion,Productos químicos industriales,4637807,4,4
Lo Espejo,2017-1,licitacion,"Resinas, cauchos, espumas y elastómeros",1514381,2,2
Lo Espejo,2017-1,licitacion,"Ropa, maletas y productos de aseo personal",3707662,12,9
Lo Espejo,2017-1,licitacion,"Salud, servicios sanitarios y alimentación",545000,2,2
Lo Espejo,2017-1,licitacion,"Servicios agrícolas, pesqueros, forestales y relacionados con la fauna",30813803,2,2
Lo Espejo,2017-1,licitacion,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",1350000,1,1
Lo Espejo,2017-1,licitacion,Servicios básicos y de información pública,3385556,8,8
Lo Espejo,2017-1,licitacion,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",349540,2,2
Lo Espejo,2017-1,licitacion,Servicios de construcción y mantenimiento,421709475,13,13
Lo Espejo,2017-1,licitacion,"Servicios de defensa nacional, orden público y seguridad",19660383,6,6
Lo Espejo,2017-1,licitacion,Servicios de limpieza industrial,72756,1,1
Lo Espejo,2017-1,licitacion,Servicios de producción y fabricación industrial,3,3,3
Lo Espejo,2017-1,licitacion,"Servicios de transporte, almacenaje y correo",20421200,7,7
Lo Espejo,2017-1,licitacion,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",75000,1,1
Lo Espejo,2017-1,licitacion,"Servicios financieros, pensiones y seguros",90538225,7,7
Lo Espejo,2017-1,licitacion,"Tecnologías de la información, telecomunicaciones y radiodifusión",7004735,9,9
Lo Espejo,2017-1,licitacion,Vehículos y equipamiento en general,4009447,5,5
Lo Espejo,2017-1,trato_directo,"Alimentos, bebidas y tabaco",2547000,13,8
Lo Espejo,2017-1,trato_directo,Artículos de fabricación y producción,513298,3,3
Lo Espejo,2017-1,trato_directo,"Artículos para estructuras, obras y construcciones",2494719,11,6
Lo Espejo,2017-1,trato_directo,Equipamiento y suministros médicos,713940,2,2
Lo Espejo,2017-1,trato_directo,"Equipos, accesorios y suministros de oficina",435000,2,2
Lo Espejo,2017-1,trato_directo,Herramientas y maquinaria en general,387000,1,1
Lo Espejo,2017-1,trato_directo,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",1089440,17,5
Lo Espejo,2017-1,trato_directo,Maquinaria para generación y distribución de energía,340000,1,1
Lo Espejo,2017-1,trato_directo,"Maquinarias, equipos y suministros para la industria de servicios",200000,1,1
Lo Espejo,2017-1,trato_directo,Muebles y mobiliario,180000,1,1
Lo Espejo,2017-1,trato_directo,"Muebles, accesorios, electrodomésticos y productos electrónicos",187500,3,1
Lo Espejo,2017-1,trato_directo,Productos de papel,10583540,10,7
Lo Espejo,2017-1,trato_directo,Productos químicos industriales,72960,1,1
Lo Espejo,2017-1,trato_directo,"Ropa, maletas y productos de aseo personal",444546,9,2
Lo Espejo,2017-1,trato_directo,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",4400951,26,8
Lo Espejo,2017-1,trato_directo,Servicios de cuidado personal y domésticos,837902,5,5
Lo Espejo,2017-1,trato_directo,"Servicios de defensa nacional, orden público y seguridad",16284000,1,1
Lo Espejo,2017-1,trato_directo,"Servicios de transporte, almacenaje y correo",948151,4,3
Lo Espejo,2017-1,trato_directo,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",11019479,12,12
Lo Espejo,2017-1,trato_directo,"Servicios financieros, pensiones y seguros",350406,2,1
Lo Espejo,2017-1,trato_directo,"Servicios profesionales, administrativos y consultorías de gestión empresarial",724723,2,2
Lo Espejo,2017-1,trato_directo,"Tecnologías de la información, telecomunicaciones y radiodifusión",1200000,1,1
Lo Espejo,2017-1,trato_directo,Vehículos y equipamiento en general,360000,1,1
Lo Espejo,2017-2,convenio_marco,"Alimentos, bebidas y tabaco",16161415,272,27
Lo Espejo,2017-2,convenio_marco,Artículos de fabricación y producción,2875484,57,23
Lo Espejo,2017-2,convenio_marco,Artículos eléctricos y de iluminación,857340,5,1
Lo Espejo,2017-2,convenio_marco,"Artículos para estructuras, obras y construcciones",15005868,10,10
Lo Espejo,2017-2,convenio_marco,Artículos para plantas y animales,108600,1,1
Lo Espejo,2017-2,convenio_marco,"Combustibles, lubricantes y anticorrosivos",11492987,26,15
Lo Espejo,2017-2,convenio_marco,"Educación, formación, entrenamiento y capacitación",41042160,6,5
Lo Espejo,2017-2,convenio_marco,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",175700,2,2
Lo Espejo,2017-2,convenio_marco,Equipamiento para laboratorios,146200,5,4
Lo Espejo,2017-2,convenio_marco,Equipamiento para manejo y estiba de materiales,1029265,10,8
Lo Espejo,2017-2,convenio_marco,Equipamiento y suministros médicos,23196690,19,14
Lo Espejo,2017-2,convenio_marco,"Equipos y suministros de defensa, orden público, protección y seguridad",3617560,30,17
Lo Espejo,2017-2,convenio_marco,"Equipos y suministros de imprenta, fotográficos y audiovisuales",102224,1,1
Lo Espejo,2017-2,convenio_marco,Equipos y suministros de limpieza,2940036,39,17
Lo Espejo,2017-2,convenio_marco,"Equipos, accesorios y suministros de oficina",65446661,444,119
Lo Espejo,2017-2,convenio_marco,Herramientas y maquinaria en general,1206828,22,12
Lo Espejo,2017-2,convenio_marco,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos",3383326,92,22
Lo Espejo,2017-2,convenio_marco,Maquinaria para fabricación y transformación industrial,2071963,16,14
Lo Espejo,2017-2,convenio_marco,Maquinaria para generación y distribución de energía,1328790,6,3
Lo Espejo,2017-2,convenio_marco,Maquinaria para minería y perforación,25200,1,1
Lo Espejo,2017-2,convenio_marco,Muebles y mobiliario,13320843,35,28
Lo Espejo,2017-2,convenio_marco,"Muebles, accesorios, electrodomésticos y productos electrónicos",3017369,13,7
Lo Espejo,2017-2,convenio_marco,"Organizaciones y consultorías políticas, demográficas, económicas, sociales y de administración pública",10157840,6,6
Lo Espejo,2017-2,convenio_marco,Productos de papel,29408431,208,54
Lo Espejo,2017-2,convenio_marco,"Productos derivados de minerales, plantas y animales",1503950,3,2
Lo Espejo,2017-2,convenio_marco,Productos impresos y publicaciones,11289864,111,24
Lo Espejo,2017-2,convenio_marco,Productos químicos industriales,33815,8,6
Lo Espejo,2017-2,convenio_marco,"Ropa, maletas y productos de aseo personal",2379581,17,13
Lo Espejo,2017-2,convenio_marco,"Servicios basados en ingeniería, ciencias sociales y tecnología de la información",9438058,2,2
Lo Espejo,2017-2,convenio_marco,"Servicios de Viajes, alimentación, alojamiento y entretenimiento",119986934,45,36
Lo Espejo,2017-2,convenio_marco,Servicios de producción y fabricación industrial,154000,1,1
Lo Espejo,2017-2,convenio_marco,"Servicios de transporte, almacenaje y correo",22846400,24,22
Lo Espejo,2017-2,convenio_marco,"Servicios editoriales, de diseño, publicidad, gráficos y artistas",1617730,8,8
Lo Espejo,2017-2,convenio_marco,"Servicios financieros, pensiones y seguros",117100,6,6
Lo Espejo,2017-2,convenio_marco,"Servicios profesionales, administrativos y consultorías de gestión empresarial",4131022,16,10
Lo Espejo,2017-2,convenio_marco,"Tecnologías de la información, telecomunicaciones y radiodifusión",19850663,43,39
Lo Espejo,2017-2,convenio_marco,,247521184,372,146
Lo Espejo,2017-2,licitacion,"Alimentos, bebidas y tabaco",8644374,20,19
Lo Espejo,2017-2,licitacion,Artículos de fabricación y producción,6614266,10,10
Lo Espejo,2017-2,licitacion,Artículos eléctricos y de iluminación,124269188,8,8
Lo Espejo,2017-2,licitacion,"Artículos para estructuras, obras y construcciones",6162900,11,11
Lo Espejo,2017-2,licitacion,Artículos para plantas y animales,3081787,7,7
Lo Espejo,2017-2,licitacion,"Combustibles, lubricantes y anticorrosivos",159000,2,2
Lo Espejo,2017-2,licitacion,"Equipamiento para el acondicionamiento, distribución y filtrado de fluidos",670168,2,2
Lo Espejo,2017-2,licitacion,Equipamiento para laboratorios,58518901,95,8
Lo Espejo,2017-2,licitacion,Equipamiento para manejo y estiba de materiales,105477471,9,7
Lo Espejo,2017-2,licitacion,Equipamiento y suministros médicos,48057537,51,32
Lo Espejo,2017-2,licitacion,"Equipos y suministros de defensa, orden público, protección y seguridad",1231374,5,5
