municipalidad,anio_semestre,tipo_compra,TamanoProveedor,monto_neto_clp,n_items,n_ordenes,n_proveedores
San Ramón,2022-2,trato_directo,Mediana,2097600,1,1,1
San Ramón,2022-2,trato_directo,Micro,17340000,4,4,4
San Ramón,2022-2,trato_directo,NoClasificado,2295000,2,2,2
San Ramón,2022-2,trato_directo,Pequeña,17408778,3,3,2
San Ramón,2023-1,compra_agil,Grande,85012778,294,106,51
San Ramón,2023-1,compra_agil,Mediana,83771665,213,102,56
San Ramón,2023-1,compra_agil,Micro,227445436,869,273,158
San Ramón,2023-1,compra_agil,NoClasificado,161825985,595,242,126
San Ramón,2023-1,compra_agil,Pequeña,176592930,528,211,125
San Ramón,2023-1,convenio_marco,Grande,223017406,122,39,17
San Ramón,2023-1,convenio_marco,Mediana,29706555,77,8,4
San Ramón,2023-1,convenio_marco,Micro,2126467,1,1,1
San Ramón,2023-1,convenio_marco,Pequeña,29326691,109,9,5
San Ramón,2023-1,licitacion,Grande,101949595,11,11,11
San Ramón,2023-1,licitacion,Mediana,55667909,11,8,5
San Ramón,2023-1,licitacion,Micro,118375484,16,12,9
San Ramón,2023-1,licitacion,NoClasificado,42380800,5,4,4
San Ramón,2023-1,licitacion,Pequeña,148779929,21,12,11
San Ramón,2023-1,trato_directo,Grande,22147875,5,5,5
San Ramón,2023-1,trato_directo,Mediana,5767956,4,3,2
San Ramón,2023-1,trato_directo,Micro,33758897,6,6,5
San Ramón,2023-1,trato_directo,NoClasificado,28000000,1,1,1
San Ramón,2023-1,trato_directo,Pequeña,35780000,3,3,3
San Ramón,2023-2,compra_agil,Grande,80474393,221,108,57
San Ramón,2023-2,compra_agil,Mediana,122744450,537,138,68
San Ramón,2023-2,compra_agil,Micro,192689788,700,264,161
San Ramón,2023-2,compra_agil,NoClasificado,61371276,418,77,45
San Ramón,2023-2,compra_agil,Pequeña,267211731,924,355,223
San Ramón,2023-2,convenio_marco,Grande,177973215,112,35,18
San Ramón,2023-2,convenio_marco,Mediana,16523140,22,4,2
San Ramón,2023-2,convenio_marco,Micro,7474262,41,2,1
San Ramón,2023-2,convenio_marco,NoClasificado,10862860,60,3,1
San Ramón,2023-2,licitacion,Grande,277035471,129,42,28
San Ramón,2023-2,licitacion,Mediana,165094217,30,21,13
San Ramón,2023-2,licitacion,Micro,15980261,4,3,3
San Ramón,2023-2,licitacion,NoClasificado,9904202,1,1,1
San Ramón,2023-2,licitacion,Pequeña,793027654,21,20,12
San Ramón,2023-2,trato_directo,Grande,2000000,1,1,1
San Ramón,2023-2,trato_directo,Mediana,5256405,1,1,1
San Ramón,2023-2,trato_directo,Micro,7425210,3,3,3
San Ramón,2023-2,trato_directo,NoClasificado,312786,1,1,1
San Ramón,2023-2,trato_directo,Pequeña,75050396,15,9,7
San Ramón,2024-1,compra_agil,Grande,92231921,366,88,57
San Ramón,2024-1,compra_agil,Mediana,117533843,545,114,71
San Ramón,2024-1,compra_agil,Micro,155153812,749,208,130
San Ramón,2024-1,compra_agil,NoClasificado,143701708,803,138,80
San Ramón,2024-1,compra_agil,Pequeña,361290468,2380,354,204
San Ramón,2024-1,convenio_marco,Grande,113565102,70,28,14
San Ramón,2024-1,convenio_marco,Mediana,38155946,56,7,5
San Ramón,2024-1,convenio_marco,Micro,16860312,60,5,3
San Ramón,2024-1,convenio_marco,Pequeña,46855098,42,7,7
San Ramón,2024-1,licitacion,Grande,545291985,379,47,15
San Ramón,2024-1,licitacion,Mediana,587377894,23,19,12
San Ramón,2024-1,licitacion,Micro,87204608,14,8,8
San Ramón,2024-1,licitacion,NoClasificado,27237001,3,3,3
San Ramón,2024-1,licitacion,Pequeña,2162104374,162,40,17
San Ramón,2024-1,trato_directo,Grande,6500000,1,1,1
San Ramón,2024-1,trato_directo,Mediana,6450000,2,2,2
San Ramón,2024-1,trato_directo,Micro,13117900,5,5,5
San Ramón,2024-1,trato_directo,Pequeña,5636100,2,2,2
San Ramón,2024-2,compra_agil,1.0,57479436,299,71,48
San Ramón,2024-2,compra_agil,2.0,136033965,528,118,64
San Ramón,2024-2,compra_agil,3.0,160294440,473,193,117
San Ramón,2024-2,compra_agil,4.0,192877275,769,256,157
San Ramón,2024-2,compra_agil,Micro,300000,1,1,1
San Ramón,2024-2,compra_agil,NoClasificado,101513988,405,142,97
San Ramón,2024-2,compra_agil,Pequeña,172500,1,1,1
San Ramón,2024-2,convenio_marco,1.0,66022839,28,17,8
San Ramón,2024-2,convenio_marco,2.0,22053097,20,5,4
San Ramón,2024-2,convenio_marco,3.0,9086130,27,2,2
San Ramón,2024-2,convenio_marco,4.0,7431177,3,3,2
San Ramón,2024-2,convenio_marco,NoClasificado,11201460,2,2,2
San Ramón,2024-2,licitacion,1.0,414759312,843,105,27
San Ramón,2024-2,licitacion,2.0,535502333,71,35,17
San Ramón,2024-2,licitacion,3.0,84520631,126,10,8
San Ramón,2024-2,licitacion,4.0,303978323,65,25,17
San Ramón,2024-2,licitacion,NoClasificado,68179750,2,2,2
San Ramón,2024-2,trato_directo,1.0,46117021,4,4,4
San Ramón,2024-2,trato_directo,2.0,15229829,2,2,2
San Ramón,2024-2,trato_directo,3.0,23630440,7,7,4
San Ramón,2024-2,trato_directo,4.0,9398401,3,3,2
San Ramón,2024-2,trato_directo,NoClasificado,9446700,2,2,2
San Ramón,2025-1,compra_agil,Grande,23048885,11,10,6
San Ramón,2025-1,compra_agil,Mediana,110084339,424,111,67
San Ramón,2025-1,compra_agil,Micro,188886284,398,173,120
San Ramón,2025-1,compra_agil,NoClasificado,121643050,312,123,92
San Ramón,2025-1,compra_agil,Pequeña,301233071,1335,245,152
San Ramón,2025-1,convenio_marco,Grande,120653987,34,16,7
San Ramón,2025-1,convenio_marco,Mediana,5833945,19,1,1
San Ramón,2025-1,convenio_marco,Micro,5882078,18,1,1
San Ramón,2025-1,licitacion,Grande,346789870,377,33,9
San Ramón,2025-1,licitacion,Mediana,318777706,22,14,10
San Ramón,2025-1,licitacion,Micro,32173590,3,3,2
San Ramón,2025-1,licitacion,NoClasificado,29492577,7,5,4
San Ramón,2025-1,licitacion,Pequeña,291209776,138,25,8
San Ramón,2025-1,trato_directo,Grande,3650000,3,3,1
San Ramón,2025-1,trato_directo,Mediana,5390000,1,1,1
San Ramón,2025-1,trato_directo,Micro,1710000,1,1,1
San Ramón,2025-1,trato_directo,NoClasificado,6283451,1,1,1
San Ramón,2025-2,compra_agil,Grande,3220092,3,3,3
San Ramón,2025-2,compra_agil,Mediana,108189892,1022,102,64
San Ramón,2025-2,compra_agil,Micro,225317857,1384,181,124
San Ramón,2025-2,compra_agil,NoClasificado,301275471,1301,189,133
San Ramón,2025-2,compra_agil,Pequeña,247586682,1320,217,143
San Ramón,2025-2,convenio_marco,Grande,80901942,68,12,8
San Ramón,2025-2,convenio_marco,Mediana,34569198,34,6,3
San Ramón,2025-2,convenio_marco,Micro,9963225,28,1,1
San Ramón,2025-2,convenio_marco,Pequeña,15576928,22,2,2
San Ramón,2025-2,licitacion,Grande,391019516,498,100,34
San Ramón,2025-2,licitacion,Mediana,456805675,133,32,14
San Ramón,2025-2,licitacion,Micro,146151375,8,6,5
San Ramón,2025-2,licitacion,NoClasificado,33277310,2,2,2
San Ramón,2025-2,licitacion,Pequeña,3488922487,162,52,19
San Ramón,2025-2,trato_directo,Grande,154170,1,1,1
San Ramón,2025-2,trato_directo,Mediana,55906024,3,3,2
San Ramón,2025-2,trato_directo,Micro,2687500,2,2,2
San Ramón,2025-2,trato_directo,Pequeña,25720201,4,4,4
Santiago,2015-1,convenio_marco,Grande,617996562,2783,578,66
Santiago,2015-1,convenio_marco,Mediana,191111315,562,246,53
Santiago,2015-1,convenio_marco,Micro,245479950,491,264,97
Santiago,2015-1,convenio_marco,NoClasificado,313600,2,2,1
Santiago,2015-1,convenio_marco,Pequeña,312812990,505,297,98
Santiago,2015-1,licitacion,Grande,3248148045,461,305,58
Santiago,2015-1,licitacion,Mediana,810465002,527,292,58
Santiago,2015-1,licitacion,Micro,6744245873,689,409,196
Santiago,2015-1,licitacion,NoClasificado,97025,1,1,1
Santiago,2015-1,licitacion,Pequeña,2258016166,651,344,126
Santiago,2015-1,trato_directo,Grande,148042588,106,58,19
Santiago,2015-1,trato_directo,Mediana,428126817,69,38,15
Santiago,2015-1,trato_directo,Micro,468429673,229,189,63
Santiago,2015-1,trato_directo,Pequeña,327804232,155,63,34
Santiago,2015-2,convenio_marco,Grande,753753833,4233,870,65
Santiago,2015-2,convenio_marco,Mediana,356414221,974,360,66
Santiago,2015-2,convenio_marco,Micro,553355568,1276,516,153
Santiago,2015-2,convenio_marco,NoClasificado,1121905,2,2,2
Santiago,2015-2,convenio_marco,Pequeña,698988875,1048,498,132
Santiago,2015-2,licitacion,Grande,4129243735,393,310,65
Santiago,2015-2,licitacion,Mediana,1607849281,440,288,61
Santiago,2015-2,licitacion,Micro,843370912,947,505,214
Santiago,2015-2,licitacion,NoClasificado,560000,2,2,1
Santiago,2015-2,licitacion,Pequeña,1253107052,925,383,135
Santiago,2015-2,trato_directo,Grande,83302277,52,35,17
Santiago,2015-2,trato_directo,Mediana,66543202,17,13,9
Santiago,2015-2,trato_directo,Micro,132923500,213,158,50
Santiago,2015-2,trato_directo,Pequeña,273121987,163,64,29
Santiago,2016-1,convenio_marco,Grande,757130708,1961,477,54
Santiago,2016-1,convenio_marco,Mediana,400333657,551,172,36
Santiago,2016-1,convenio_marco,Micro,189588128,456,212,86
Santiago,2016-1,convenio_marco,NoClasificado,1191310,2,2,1
Santiago,2016-1,convenio_marco,Pequeña,165649207,333,184,81
Santiago,2016-1,licitacion,Grande,1825905106,512,301,64
Santiago,2016-1,licitacion,Mediana,1300886281,624,322,56
Santiago,2016-1,licitacion,Micro,426255803,553,306,121
Santiago,2016-1,licitacion,NoClasificado,254000,1,1,1
Santiago,2016-1,licitacion,Pequeña,908843052,537,302,87
Santiago,2016-1,trato_directo,Grande,598147335,102,51,21
Santiago,2016-1,trato_directo,Mediana,26710634,27,15,11
Santiago,2016-1,trato_directo,Micro,59528784,65,58,34
Santiago,2016-1,trato_directo,Pequeña,86815426,123,38,21
Santiago,2016-2,convenio_marco,Grande,1091715868,2796,673,68
Santiago,2016-2,convenio_marco,Mediana,419162119,863,268,63
Santiago,2016-2,convenio_marco,Micro,612290315,2069,724,199
Santiago,2016-2,convenio_marco,NoClasificado,963240,2,2,2
Santiago,2016-2,convenio_marco,Pequeña,599092555,1429,545,144
Santiago,2016-2,licitacion,Grande,2049924270,764,454,71
Santiago,2016-2,licitacion,Mediana,1220736007,664,370,59
Santiago,2016-2,licitacion,Micro,747813729,832,493,145
Santiago,2016-2,licitacion,Pequeña,1433936916,724,379,110
Santiago,2016-2,trato_directo,Grande,183195701,61,41,21
Santiago,2016-2,trato_directo,Mediana,80083426,137,33,15
Santiago,2016-2,trato_directo,Micro,124555525,138,110,48
Santiago,2016-2,trato_directo,Pequeña,241234522,143,56,37
Santiago,2017-1,convenio_marco,Grande,352815598,2288,465,48
Santiago,2017-1,convenio_marco,Mediana,123937976,443,151,44
Santiago,2017-1,convenio_marco,Micro,274016221,742,363,151
Santiago,2017-1,convenio_marco,NoClasificado,4314610,6,2,2
Santiago,2017-1,convenio_marco,Pequeña,218265670,421,234,106
Santiago,2017-1,licitacion,Grande,1041016107,843,453,59
Santiago,2017-1,licitacion,Mediana,1173616348,647,341,55
Santiago,2017-1,licitacion,Micro,462982357,403,285,103
Santiago,2017-1,licitacion,Pequeña,1000026258,576,355,86
Santiago,2017-1,trato_directo,Grande,406145021,58,44,19
Santiago,2017-1,trato_directo,Mediana,157800602,20,20,8
Santiago,2017-1,trato_directo,Micro,107431746,143,101,34
Santiago,2017-1,trato_directo,NoClasificado,12300000,1,1,1
Santiago,2017-1,trato_directo,Pequeña,247922154,62,44,31
Santiago,2017-2,convenio_marco,Grande,598091824,3797,774,64
Santiago,2017-2,convenio_marco,Mediana,616353118,1119,379,66
Santiago,2017-2,convenio_marco,Micro,694190682,1739,887,222
Santiago,2017-2,convenio_marco,Pequeña,381538467,1123,531,160
Santiago,2017-2,licitacion,Grande,1589822165,622,432,58
Santiago,2017-2,licitacion,Mediana,1282074288,554,285,54
Santiago,2017-2,licitacion,Micro,400355614,536,372,112
Santiago,2017-2,licitacion,Pequeña,897350094,536,339,73
Santiago,2017-2,trato_directo,Grande,176154398,33,32,11
Santiago,2017-2,trato_directo,Mediana,23172427,45,37,8
Santiago,2017-2,trato_directo,Micro,150392430,179,129,55
Santiago,2017-2,trato_directo,Pequeña,156316324,238,66,23
Santiago,2018-1,convenio_marco,Grande,455028673,1902,498,58
Santiago,2018-1,convenio_marco,Mediana,436964157,976,297,54
Santiago,2018-1,convenio_marco,Micro,337090280,1004,439,132
Santiago,2018-1,convenio_marco,NoClasificado,6059056,12,4,1
Santiago,2018-1,convenio_marco,Pequeña,247832200,604,303,98
Santiago,2018-1,licitacion,Grande,7883254235,603,440,63
Santiago,2018-1,licitacion,Mediana,2116337495,337,206,53
Santiago,2018-1,licitacion,Micro,972977560,452,294,113
Santiago,2018-1,licitacion,Pequeña,3100276237,457,301,84
Santiago,2018-1,trato_directo,Grande,476872332,33,23,16
Santiago,2018-1,trato_directo,Mediana,262723123,30,23,9
Santiago,2018-1,trato_directo,Micro,172814095,149,109,45
Santiago,2018-1,trato_directo,Pequeña,290106153,130,50,21
Santiago,2018-2,convenio_marco,Grande,1097243604,3327,823,75
Santiago,2018-2,convenio_marco,Mediana,636595995,1311,472,75
Santiago,2018-2,convenio_marco,Micro,931782421,2248,1185,248
Santiago,2018-2,convenio_marco,NoClasificado,30081442,23,12,3
Santiago,2018-2,convenio_marco,Pequeña,540424575,1275,668,154
Santiago,2018-2,licitacion,Grande,2313998686,339,308,49
Santiago,2018-2,licitacion,Mediana,1412615220,519,292,40
Santiago,2018-2,licitacion,Micro,655543848,593,333,94
Santiago,2018-2,licitacion,Pequeña,1937711035,492,296,84
Santiago,2018-2,trato_directo,Grande,218419950,28,18,13
Santiago,2018-2,trato_directo,Mediana,24553861,16,16,8
Santiago,2018-2,trato_directo,Micro,137610214,156,114,44
Santiago,2018-2,trato_directo,Pequeña,215215390,250,61,23
Santiago,2019-1,convenio_marco,Grande,478875758,2177,513,61
Santiago,2019-1,convenio_marco,Mediana,241280010,784,233,55
Santiago,2019-1,convenio_marco,Micro,426066484,824,403,121
Santiago,2019-1,convenio_marco,NoClasificado,8900720,10,4,1
Santiago,2019-1,convenio_marco,Pequeña,335611142,639,286,100
Santiago,2019-1,licitacion,Grande,2211068069,370,311,56
Santiago,2019-1,licitacion,Mediana,3183595861,386,232,38
Santiago,2019-1,licitacion,Micro,2568739688,497,302,114
Santiago,2019-1,licitacion,Pequeña,3805238472,382,289,67
Santiago,2019-1,trato_directo,Grande,99539416,64,24,14
Santiago,2019-1,trato_directo,Mediana,6656354,11,5,5
Santiago,2019-1,trato_directo,Micro,1645355395,119,101,35
Santiago,2019-1,trato_directo,Pequeña,1168675144,157,49,26
Santiago,2019-2,convenio_marco,Grande,815383586,3113,688,62
Santiago,2019-2,convenio_marco,Mediana,227136736,930,350,70
Santiago,2019-2,convenio_marco,Micro,726553704,1792,871,241
Santiago,2019-2,convenio_marco,NoClasificado,38814840,24,9,3
Santiago,2019-2,convenio_marco,Pequeña,509999611,1266,587,143
Santiago,2019-2,licitacion,Grande,1748698831,379,305,43
Santiago,2019-2,licitacion,Mediana,3530935545,331,178,51
Santiago,2019-2,licitacion,Micro,1464058496,564,347,124
Santiago,2019-2,licitacion,Pequeña,3098750273,475,280,73
Santiago,2019-2,trato_directo,Grande,175791336,55,25,12
Santiago,2019-2,trato_directo,Mediana,470250256,4,4,4
Santiago,2019-2,trato_directo,Micro,177561634,106,75,45
Santiago,2019-2,trato_directo,Pequeña,2186254342,131,50,29
Santiago,2020-1,compra_agil,Grande,3557220,4,4,3
Santiago,2020-1,compra_agil,Mediana,6129764,15,10,6
Santiago,2020-1,compra_agil,Micro,4462875,10,8,3
Santiago,2020-1,compra_agil,NoClasificado,1855000,3,3,3
Santiago,2020-1,compra_agil,Pequeña,11019330,41,15,6
Santiago,2020-1,convenio_marco,Grande,397391197,500,188,48
Santiago,2020-1,convenio_marco,Mediana,273582826,428,121,50
Santiago,2020-1,convenio_marco,Micro,346474038,621,250,120
Santiago,2020-1,convenio_marco,NoClasificado,5502000,2,1,1
Santiago,2020-1,convenio_marco,Pequeña,270989119,519,172,81
Santiago,2020-1,licitacion,Grande,2452353875,281,230,44
Santiago,2020-1,licitacion,Mediana,5073184389,288,163,47
Santiago,2020-1,licitacion,Micro,3530634383,397,230,89
Santiago,2020-1,licitacion,NoClasificado,2850000,2,2,2
Santiago,2020-1,licitacion,Pequeña,3577216254,296,229,69
Santiago,2020-1,trato_directo,Grande,320195416,144,53,22
Santiago,2020-1,trato_directo,Mediana,338336695,34,28,15
Santiago,2020-1,trato_directo,Micro,448428268,236,164,49
Santiago,2020-1,trato_directo,NoClasificado,31330465,6,5,4
Santiago,2020-1,trato_directo,Pequeña,778610856,105,51,26
Santiago,2020-2,compra_agil,Grande,16509067,72,30,20
Santiago,2020-2,compra_agil,Mediana,15989189,67,21,13
Santiago,2020-2,compra_agil,Micro,44273690,268,70,48
Santiago,2020-2,compra_agil,NoClasificado,6529242,27,17,12
Santiago,2020-2,compra_agil,Pequeña,25876561,113,48,32
Santiago,2020-2,convenio_marco,Grande,934779045,628,235,51
Santiago,2020-2,convenio_marco,Mediana,461463289,574,180,58
Santiago,2020-2,convenio_marco,Micro,441376015,926,431,158
Santiago,2020-2,convenio_marco,NoClasificado,7168130,3,2,2
Santiago,2020-2,convenio_marco,Pequeña,432874016,543,285,98
Santiago,2020-2,licitacion,Grande,6069053992,248,203,43
Santiago,2020-2,licitacion,Mediana,2192666495,237,137,33
Santiago,2020-2,licitacion,Micro,1633510199,323,198,73
Santiago,2020-2,licitacion,NoClasificado,7191978,5,4,4
Santiago,2020-2,licitacion,Pequeña,3226072688,288,235,60
Santiago,2020-2,trato_directo,Grande,304220934,144,40,18
Santiago,2020-2,trato_directo,Mediana,203375189,87,40,11
Santiago,2020-2,trato_directo,Micro,406021681,196,120,35
Santiago,2020-2,trato_directo,NoClasificado,33315841,19,7,5
Santiago,2020-2,trato_directo,Pequeña,1306374393,72,40,21
Santiago,2021-1,compra_agil,Grande,98960738,958,149,54
Santiago,2021-1,compra_agil,Mediana,19292840,296,28,17
Santiago,2021-1,compra_agil,Micro,170277926,1544,237,162
Santiago,2021-1,compra_agil,NoClasificado,3843900,9,5,4
Santiago,2021-1,compra_agil,Pequeña,73802815,496,107,57
Santiago,2021-1,convenio_marco,Grande,417243049,210,97,47
Santiago,2021-1,convenio_marco,Mediana,103444525,92,40,22
Santiago,2021-1,convenio_marco,Micro,287572941,254,104,67
Santiago,2021-1,convenio_marco,Pequeña,239735990,122,83,48
Santiago,2021-1,licitacion,Grande,5099843226,359,313,65
Santiago,2021-1,licitacion,Mediana,1538957600,154,115,19
Santiago,2021-1,licitacion,Micro,1519796454,519,233,91
Santiago,2021-1,licitacion,NoClasificado,4677900,4,3,1
Santiago,2021-1,licitacion,Pequeña,2611181321,280,197,50
Santiago,2021-1,trato_directo,Grande,438013438,46,37,21
Santiago,2021-1,trato_directo,Mediana,86452525,17,13,6
Santiago,2021-1,trato_directo,Micro,521325879,96,77,36
Santiago,2021-1,trato_directo,NoClasificado,10057450,30,26,1
Santiago,2021-1,trato_directo,Pequeña,1641310820,40,36,19
Santiago,2021-2,compra_agil,Grande,62199817,353,82,32
Santiago,2021-2,compra_agil,Mediana,43530403,577,67,37
Santiago,2021-2,compra_agil,Micro,187333618,1745,295,185
Santiago,2021-2,compra_agil,NoClasificado,37701605,192,63,46
Santiago,2021-2,compra_agil,Pequeña,103859023,728,106,62
Santiago,2021-2,convenio_marco,Grande,897711527,105,57,23
Santiago,2021-2,convenio_marco,Mediana,37075427,93,27,18
Santiago,2021-2,convenio_marco,Micro,1294524094,414,114,82
Santiago,2021-2,convenio_marco,Pequeña,231712895,246,62,42
Santiago,2021-2,licitacion,Grande,3486172193,330,254,48
Santiago,2021-2,licitacion,Mediana,4420850719,238,159,51
Santiago,2021-2,licitacion,Micro,1553238547,900,481,132
Santiago,2021-2,licitacion,NoClasificado,28133160,52,17,16
Santiago,2021-2,licitacion,Pequeña,3181850528,492,259,85
Santiago,2021-2,trato_directo,Grande,144245407,19,16,14
Santiago,2021-2,trato_directo,Mediana,10136797,17,14,6
Santiago,2021-2,trato_directo,Micro,772372702,126,84,27
Santiago,2021-2,trato_directo,NoClasificado,7514611,17,10,6
Santiago,2021-2,trato_directo,Pequeña,235108479,95,60,19
Santiago,2022-1,compra_agil,Grande,92448592,726,130,45
Santiago,2022-1,compra_agil,Mediana,83823554,543,72,39
Santiago,2022-1,compra_agil,Micro,256296830,1756,280,175
Santiago,2022-1,compra_agil,NoClasificado,69580358,528,90,44
Santiago,2022-1,compra_agil,Pequeña,111945656,1103,126,89
Santiago,2022-1,convenio_marco,Grande,333196334,176,75,28
Santiago,2022-1,convenio_marco,Mediana,66991227,64,21,15
Santiago,2022-1,convenio_marco,Micro,44686775,51,20,17
Santiago,2022-1,convenio_marco,Pequeña,23463732,43,11,9
Santiago,2022-1,licitacion,Grande,6589253346,401,302,63
Santiago,2022-1,licitacion,Mediana,3736789592,195,134,36
Santiago,2022-1,licitacion,Micro,1644503740,710,381,91
Santiago,2022-1,licitacion,NoClasificado,44974785,25,20,14
Santiago,2022-1,licitacion,Pequeña,833914712,381,167,60
Santiago,2022-1,trato_directo,Grande,1907105339,20,20,12
Santiago,2022-1,trato_directo,Mediana,40852834,19,19,5
Santiago,2022-1,trato_directo,Micro,68872565,38,23,19
Santiago,2022-1,trato_directo,NoClasificado,11714220,24,19,2
Santiago,2022-1,trato_directo,Pequeña,1047671345,42,29,15
Santiago,2022-2,convenio_marco,Grande,1643197573,300,123,42
Santiago,2022-2,convenio_marco,Mediana,202614795,109,37,17
Santiago,2022-2,convenio_marco,Micro,73697353,73,24,13
Santiago,2022-2,convenio_marco,NoClasificado,30768155,22,4,3
Santiago,2022-2,convenio_marco,Pequeña,110410855,157,29,13
Santiago,2022-2,licitacion,Grande,15246939342,533,360,79
Santiago,2022-2,licitacion,Mediana,9594490036,201,144,47
Santiago,2022-2,licitacion,Micro,1284930865,588,340,90
Santiago,2022-2,licitacion,NoClasificado,72616159,57,37,26
